timestamp,true_lat,true_lon,measured_lat,measured_lon,position_error_m,num_stations,avg_signal_strength,min_distance_to_station,max_distance_to_station,route_deviation_m,trilateration_success
2025-12-09T11:42:17.865547,55.83830376975857,37.532046107379124,55.83827825889993,37.53208535967883,3.7488122923775435,7,67.96416001103422,765.7267066984307,1413.7925658435136,0.13299777686170114,1
2025-12-09T11:42:17.980574,55.838306521560234,37.532035892801225,55.8382810103131,37.53207509553838,3.7468224031448525,7,67.96901211936621,765.0773551384901,1413.8401997802744,0.13309244092348455,1
2025-12-09T11:42:18.099600,55.83830875186113,37.53202761490265,55.83828323848673,37.53206677548602,3.7452824955795148,7,67.97294514155942,764.5511757741003,1413.8790375248475,0.1331942767473869,1
2025-12-09T11:42:18.206624,55.83831040696349,37.532021473104315,55.838284889539196,37.53206059970422,3.7442387066119074,7,67.97586392096669,764.1607925528499,1413.907971028028,0.13330417599771704,1
2025-12-09T11:42:18.325651,55.83831143337483,37.53201766606483,55.838285909795026,37.53205676760985,3.743736964356708,7,67.97767373133553,763.9187887228088,1413.925922803461,0.13342302656544464,1
2025-12-09T11:42:18.441677,55.83831177799433,37.532016390988424,55.83828587766562,37.53205684474635,3.830732770674669,7,67.97828064503523,763.8376673693614,1413.9318642681965,0.13355171529498105,1
2025-12-09T11:42:18.560704,55.83831290380406,37.53201230163002,55.838287365951906,37.532051361734254,3.743253745719455,7,67.98024498626457,763.5757827149527,1413.948967718693,0.13667567693957422,1
2025-12-09T11:42:18.674730,55.838315430791646,37.53200277418485,55.83828989212289,37.53204178762509,3.7414248374801518,7,67.98473913160149,762.9737636445262,1413.9983125254275,0.13389140250892148,1
2025-12-09T11:42:18.798758,55.83831908756682,37.5319891475253,55.83829355187934,37.532028098694795,3.7386425777410905,7,67.99120505526442,762.1093083737693,1414.0653051625902,0.1343724081540697,1
2025-12-09T11:42:18.923786,55.838323509748555,37.531972649010136,55.838297979712856,37.53201152701057,3.7351943442565956,7,67.9990312871096,761.0633595583494,1414.14776271183,0.13440203418083613,1
2025-12-09T11:42:19.042814,55.8383283603373,37.531954553653314,55.83830283745819,37.53199335242984,3.7313758852654524,7,68.00761806282614,759.9164592834286,1414.2392162374226,0.1344762140217578,1
2025-12-09T11:42:19.152839,55.838333297791074,37.5319361336791,55.83830778240886,37.531974852020696,3.727482401497884,7,68.01636168280578,758.7493384053272,1414.3334567555319,0.13453588664143232,1
2025-12-09T11:42:19.274866,55.83833798141109,37.53191866076876,55.83831247270143,37.53195730231036,3.72380869258181,7,68.02465851661022,757.6425425621375,1414.4239045181214,0.13459518297380615,1
2025-12-09T11:42:19.410898,55.838342070796685,37.531903405147936,55.838316566771205,37.53194197836991,3.720648990414464,7,68.03190478161423,756.6764438695541,1414.503703729138,0.13465858531375358,1
2025-12-09T11:42:19.528923,55.83834522617563,37.531891634742685,55.83831972368353,37.53193015296586,3.718296766175468,7,68.03749720670932,755.9311986445377,1414.565785081158,0.13473184001646396,1
2025-12-09T11:42:19.645950,55.838347108712746,37.53188461397682,55.838321603443994,37.53192309535111,3.71704446827748,7,68.04083390956107,755.4867094403768,1414.6029956533057,0.13482052723151244,1
2025-12-09T11:42:19.756975,55.838347490270586,37.53188319425092,55.8383218313899,37.531922203967056,3.751428271804617,7,68.04150946420518,755.3967580831006,1414.6104561600907,0.13493023504500762,1
2025-12-09T11:42:19.874002,55.83834804477119,37.531881174162834,55.83832252434613,37.531919622390596,3.7169934068262056,7,68.04248079501937,755.2677946091063,1414.61996615465,0.13662314203173342,1
2025-12-09T11:42:19.993029,55.83834933983788,37.53187627566362,55.83832381478314,37.53191469527464,3.7162327267354685,7,68.04479327710912,754.9592678029343,1414.6478572231567,0.13553124118928117,1
2025-12-09T11:42:20.110055,55.83835133109907,37.53186881370332,55.83832580378959,37.53190719494272,3.714878072073341,7,68.04833236592351,754.4877746146851,1414.688719553461,0.13580642833997197,1
2025-12-09T11:42:20.215079,55.838353937471666,37.531859036710074,55.8383284100543,37.5318973707856,3.71298805784498,7,68.05296785991791,753.870316210587,1414.7427987864583,0.13588705488660374,1
2025-12-09T11:42:20.326104,55.838357087492646,37.53184722027702,55.83833156186381,37.53188549944168,3.710626514518657,7,68.05857139354352,753.1241947266109,1414.8085894881242,0.13598134870193648,1
2025-12-09T11:42:20.440130,55.83836070784235,37.53183363858273,55.83833518564908,37.53187185613217,3.7078570413913843,7,68.06501333885663,752.2668125221085,1414.884811504495,0.13606305843418556,1
2025-12-09T11:42:20.552156,55.83836472557132,37.53181856552803,55.8383392082116,37.531856715799435,3.7047431120361978,7,68.07216442020494,751.3155251506746,1414.9701425646467,0.13613702611567968,1
2025-12-09T11:42:20.662180,55.83836906778579,37.53180227465739,55.83834355640883,37.53184035302872,3.701348076420822,7,68.07989542081633,750.2876600497365,1415.0632361480111,0.1362039699772106,1
2025-12-09T11:42:20.762202,55.83837366167418,37.531785039226385,55.83834815718059,37.53182304211598,3.6977351692718883,7,68.08807715664332,749.2005131035259,1415.162704488479,0.13626515225849162,1
